연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
111,2022-11-28,2022-11-28~2022-12-30,(사)한국지체장애인협회평택,사무 보조원(일반사업체),시간제,시급,9160,무관,무관,무관,,    ,"경기도 평택시 조개터로2번길 41 합정동,장애인회관내 (합정동)",중소,경기동부지사,2022-11-28,1588-1519
112,2022-11-28,2022-11-28~2022-12-30,희망누리사회적협동조합,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,    ,경기도 평택시 오성면 원숙성2길 2 1층,"협회,단체",경기동부지사,2022-11-28,1588-1519
113,2022-11-28,2022-11-28~2022-12-15,(유)아웃백스테이크하우스코리아 기흥롯데점,주방 보조원(일반 음식점),상용직,시급,12000,무관,0년개월,무관,,    ,경기도 용인시 기흥구 신고매로 124 (고매동),중소,경기동부지사,2022-11-28,1588-1519
114,2022-11-28,2022-11-28~2022-12-12,노원구청,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,    ,서울특별시 노원구 노해로 437 노원구청 (상계동),중소,서울북부지사,2022-12-05,1588-1519
115,2022-11-28,2022-11-28~2022-12-10,한양대학교,도서 정리원,계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 성동구 왕십리로 222 (사근동),"공사,공공",서울북부지사,2022-11-28,1588-1519
116,2022-11-28,2022-11-28~2022-11-30,(주)키다리스튜디오,환경 미화원,계약직,월급,1000000,무관,0년개월,무관,,    ,서울특별시 마포구 독막로 311 (염리동) 재회스퀘어 12층,중소,서울북부지사,2022-11-28,1588-1519
117,2022-11-28,2022-11-28~2022-11-30,서경대학교,학교행정 사무원(교무),계약직,월급,2100000,무관,0년개월,무관,,    ,서울특별시 성북구 정릉동 산16-1번지,대기업,서울북부지사,2022-11-30,1588-1519
118,2022-11-28,2022-11-28~2022-12-02,광명시청,사무 보조원(공공기관),계약직,월급,1005290,무관,무관,무관,,    ,경기도 광명시 시청로 20 20 (철산동),중소,경기서부지사,2022-11-28,1588-1519
119,2022-11-28,2022-11-28~2022-12-02,(주)서울랜드,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,경기도 과천시 광명로 181 (막계동),대기업,경기서부지사,2022-11-28,1588-1519
120,2022-11-28,2022-11-28~2022-11-30,백세안마원,안마사,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 창원시 성산구 신월로 8 (신월동) 1층,개인,경남지사,2022-11-28,1588-1519
121,2022-11-25,2022-11-25~2023-01-27,(주)더블유에이치에스,의료 보조원,시간제,시급,9160,무관,0년개월,무관,,    ,전라북도 전주시 완산구 우전로 241 (효자동2가),중소,전북지사,2022-11-25,1588-1519
122,2022-11-25,2022-11-25~2022-12-09,한국산업기술시험원,사무 보조원(공공기관),계약직,월급,2300000,무관,무관,무관,,    ,경상남도 진주시 충의로 10  (충무공동),"공사,공공",경기서부지사,2022-11-25,1588-1519
123,2022-11-25,2022-11-25~2022-12-02,에스피엠텍(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,0년개월,무관,,    ,경기도 화성시 삼성전자로 12 (석우동),중소,경기지역본부,2022-12-01,1588-1519
124,2022-11-25,2022-11-25~2022-12-31,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,2030000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,강원지사,2022-11-25,1588-1519
125,2022-11-25,2022-11-28~2022-11-30,강릉시청,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,    ,"강원도 강릉시 강릉대로 33 (홍제동), 강릉시청","공사,공공",강원지사,2022-11-29,1588-1519
126,2022-11-25,2022-11-25~2022-12-01,강원대학교병원,기타 보건·의료 서비스 종사원,계약직,시급,9160,신입,무관,무관,,    ,강원도 춘천시 백령로 156 강원대학교 병원 (효자동),중소,강원지사,2022-11-25,1588-1519
127,2022-11-25,2022-11-25~2022-12-31,카페프코의집,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,강원도 강릉시 옥가로50번길 11 (옥천동) 1층,"협회,단체",강원지사,2022-11-25,1588-1519
128,2022-11-25,2022-11-25~2022-12-10,한풍제약,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1914440,무관,무관,무관,,    ,전라북도 전주시 덕진구 구렛들3길 11 (팔복동1가),중소,전북지사,2022-11-25,1588-1519
129,2022-11-25,2022-12-07~2022-12-09,부안군청,사무 보조원(공공기관),계약직,월급,1885520,무관,0년개월,무관,,    ,전라북도 부안군 부안읍 당산로 91 (동중리),"공사,공공",전북지사,2022-11-25,1588-1519
130,2022-11-25,2022-12-06~2022-12-13,장수군청,사무 보조원(공공기관),계약직,월급,1005290,무관,무관,무관,,    ,전라북도 장수군 장수읍 호비로 10 10,중소,전북지사,2022-11-25,1588-1519
131,2022-11-25,2022-11-25~2022-12-01,국립축산과학원,공공행정 사무원,상용직,월급,2000000,무관,0년개월,무관,,    ,전라북도 완주군 이서면 콩쥐팥쥐로 1500 국립축산과학원,"공사,공공",전북지사,2022-11-25,1588-1519
132,2022-11-25,2022-11-25~2022-12-01,영남대학교의료원,직업 운동선수,계약직,월급,1300000,무관,무관,무관,,    ,대구광역시 남구 현충로 170 영남대학교의료원 (대명동),중소,대구지역본부,2022-11-29,1588-1519
133,2022-11-25,2022-11-25~2022-11-29,한국한의약진흥원,사무 보조원(공공기관),계약직,시급,9160,무관,무관,무관,,    ,경상북도 경산시 화랑로 94 (갑제동),"공사,공공",대구지역본부,2022-11-25,1588-1519
134,2022-11-25,2022-11-25~2022-12-23,제이파렛트,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,0년개월,무관,,    ,"경상북도 영천시 청통면 청통로 556-24 ,",개인,대구지역본부,2022-11-28,1588-1519
135,2022-11-25,2022-11-25~2022-12-23,웨스트윙,하역·적재 종사원,시간제,시급,9160,무관,0년개월,무관,,    ,경상북도 영천시 올밤길 50 (매산동),개인,대구지역본부,2022-11-28,1588-1519
136,2022-11-25,2022-11-25~2022-12-02,(주)원스타인터내셔널,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,월급,842700,무관,무관,무관,,    ,인천광역시 연수구 송도미래로 30 스마트밸리 A동 1405호 (송도동),중소,인천지사,2022-11-25,1588-1519
137,2022-11-25,2022-11-25~2022-12-05,효진 주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 서구 유덕로 134 (덕흥동),중소,광주지역본부,2022-11-25,1588-1519
138,2022-11-25,2022-11-25~2022-12-14,한국원자력통제기술원,총무 및 일반 사무원,계약직,월급,2600000,무관,무관,초대졸,,    ,"대전광역시 유성구 유성대로 1534 (화암동), 한국원자력통제기술원","공사,공공",대전지역본부,2022-11-25,1588-1519
139,2022-11-25,2022-11-25~2022-12-17,주식회사 아이원,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,대전광역시 대덕구 평촌4길 22 (평촌동),중소,대전지역본부,2022-12-02,1588-1519
140,2022-11-25,2022-11-25~2022-12-30,한양이엔지(주),직업 운동선수,계약직,월급,1300000,무관,무관,무관,건축· 설비공학,    ,경기도 화성시 영통로26번길 72 한양이엔지 주식회사 (반월동),중소,경기지역본부,2022-11-28,1588-1519
141,2022-11-25,2022-11-25~2022-11-25,삼성전자(주),반도체공학 기술자 및 연구원,상용직,월급,3000000,신입,무관,고졸,,    ,경기도 수원시 영통구 삼성로 129 (매탄동),대기업,경기지역본부,2022-11-25,1588-1519
142,2022-11-25,2022-11-25~2022-12-02,한화생명보험,사서,계약직,월급,2200000,무관,무관,무관,,    ,서울특별시 영등포구 63로 50 (여의도동),대기업,서울남부지사,2022-11-25,1588-1519
143,2022-11-25,2022-11-25~2022-11-27,한국요꼬가와전기주식회사,음료 조리사(바리스타 포함),계약직,월급,1200000,무관,무관,무관,,    ,서울특별시 영등포구 선유로 227 (양평동4가),외국계,서울남부지사,2022-11-25,1588-1519
144,2022-11-25,2022-11-25~2022-12-30,조인핸즈네트워크 주식회사,음료 조리사(바리스타 포함),계약직,월급,985000,무관,무관,무관,,    ,서울특별시 구로구 디지털로26길 38 지타워 3층,중소,서울남부지사,2022-11-25,1588-1519
145,2022-11-25,2022-11-25~2022-12-16,주식회사 아이씨엠비전,사무 보조원(일반사업체),상용직,연봉,24000000,경력,1년개월,무관,,    ,"서울특별시 강서구 양천로 424 10층 1018호(등촌동,가양역 데시앙플렉스 지식산업센터)",중소,서울남부지사,2022-12-02,1588-1519
146,2022-11-25,2022-11-25~2022-12-10,맥도날드(유) 숭실대점,주방 보조원(일반 음식점),시간제,시급,9160,무관,0년개월,무관,,    ,서울특별시 동작구 사당로 22 (상도동),외국계,서울남부지사,2022-11-25,1588-1519
147,2022-11-25,2022-11-25~2022-12-31,좋은강안병원,의료 보조원,계약직,월급,1150000,무관,0년개월,무관,,    ,부산광역시 수영구 수영로 493 좋은강안병원 시설관리팀 (남천동),개인,부산지역본부,2022-11-25,1588-1519
148,2022-11-25,2022-11-25~2022-12-30,학교법인안당학원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,10990,무관,0년개월,무관,,    ,"부산광역시 해운대구 해운대로469번길 50-1 (우동), 469번길 50-1","협회,단체",부산지역본부,2022-11-25,1588-1519
149,2022-11-25,2022-11-25~2022-12-08,한국해양진흥공사,사무 보조원(공공기관),계약직,연봉,24126000,무관,0년개월,무관,,    ,"부산광역시 해운대구 마린시티2로 38 C1동 7층 한국해양진흥공사  (우동, 해운대아이파크)","공사,공공",부산지역본부,2022-11-25,1588-1519
150,2022-11-25,2022-11-25~2022-12-09,(주)한국장애인복지일자리나눔,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,    ,"경기도 광명시 소하로 190 제4층, 제402호(소하동, 광명G타워) (소하동)",중소,경기서부지사,2022-11-25,1588-1519
151,2022-11-25,2022-11-25~2023-01-31,(주)메가마트 ,매장 정리원(매장 보조원),시간제,시급,9160,무관,0년개월,무관,,    ,충청남도 천안시 서북구 천안대로 1348 (신당동),중소,충남지사,2022-11-28,1588-1519
152,2022-11-25,2022-11-25~2023-01-31,스마일리두정(주),매장 정리원(매장 보조원),시간제,시급,9160,무관,0년개월,무관,,    ,충청남도 천안시 서북구 동서대로 49 (두정동),중소,충남지사,2022-11-28,1588-1519
153,2022-11-25,2022-11-25~2023-01-31,쌍교숯불갈비,주방 보조원(일반 음식점),시간제,시급,9160,무관,0년개월,무관,,    ,충청남도 아산시 신정로 739 1층(방축동),중소,충남지사,2022-11-28,1588-1519
154,2022-11-25,2022-11-25~2023-01-31,농업회사법인 주식회사 나물사랑,식품 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,전라남도 나주시 노안면 노안로 338 나물사랑,중소,전남지사,2022-11-25,1588-1519
155,2022-11-25,2022-11-25~2022-12-26,주식회사 포스코휴먼스,사무 보조원(공공기관),계약직,시급,9200,무관,무관,초대졸,,    ,경상북도 포항시 남구 동해안로6213번길 15-1 포스코휴먼스 (동촌동),중소,경북지사,2022-11-25,1588-1519
156,2022-11-25,2022-11-25~2022-12-31,씨제이프레시웨이주식회사,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,경기도 용인시 기흥구 기곡로 32  (하갈동),중소,경기북부지사,2022-12-02,1588-1519
157,2022-11-25,2022-11-25~2022-12-02,은평구청,사무 보조원(공공기관),계약직,월급,1005290,무관,무관,무관,,    ,서울특별시 은평구 은평로 195 (녹번동),"공사,공공",서울지역본부,2022-11-25,1588-1519
158,2022-11-25,2022-11-25~2022-12-31,스마일위드 주식회사,주방 보조원(일반 음식점),상용직,월급,1922800,무관,0년개월,무관,,    ,서울특별시 중구 을지로 30 롯데호텔(소공동),중소,서울지역본부,2022-11-25,1588-1519
159,2022-11-25,2022-11-25~2022-11-30,(주)국민은행,"금융 컨설턴트, PB 등 기타 금융·보험 전문가",상용직,연봉,30000000,무관,무관,대졸,,    ,서울특별시 영등포구 국제금융로8길 26 (여의도동) 국민은행 본점,대기업,서울남부지사,2022-11-25,1588-1519
160,2022-11-25,2022-11-25~2022-12-02,대한무역투자진흥공사,사무 보조원(공공기관),계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 서초구 헌릉로 13 대한무역투자진흥공사 본사,중소,서울동부지사,2022-12-02,1588-1519
161,2022-11-25,2022-11-25~2023-01-25,쿠팡 주식회사,출판·자료 편집 사무원,계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-12-01,1588-1519
162,2022-11-25,2022-11-25~2022-12-07,콘센트릭스서비스코리아 유한회사,고객 상담원(스포츠·예식·항공·여행·숙박·오락),상용직,월급,2164440,무관,무관,고졸,,    ,서울특별시 강남구 테헤란로 509 5층 (삼성동),중소,서울동부지사,2022-11-29,1588-1519
163,2022-11-25,2022-11-25~2022-12-01,광주시청,공공행정 사무원,계약직,시급,9620,무관,무관,무관,,    ,경기도 광주시 행정타운로 50 (송정동),"공사,공공",경기동부지사,2022-12-02,1588-1519
164,2022-11-25,2022-11-25~2022-11-28,하남시청,공공행정 사무원,계약직,시급,9620,무관,무관,무관,,    ,경기도 하남시 대청로 10 (신장동),"공사,공공",경기동부지사,2022-12-02,1588-1519
165,2022-11-25,2022-11-25~2022-12-05,콘티넨탈 오토모티브 코리아,사무 보조원(일반사업체),계약직,연봉,40000000,무관,0년개월,무관,,    ,경기도 성남시 분당구 판교역로 220 (삼평동) 쏠리드스페이스빌딩,외국계,경기동부지사,2022-11-25,1588-1519
166,2022-11-25,2022-11-25~2022-12-04,행복모아 주식회사,생산·품질 사무원 및 관리원(음식료품),상용직,시급,9350,무관,무관,무관,,    ,충청북도 청주시 흥덕구 2순환로742번길 40 청주테크노폴리스 일반산업단지 에프 6-2 (화계동),중소,경기동부지사,2022-11-25,1588-1519
167,2022-11-25,2022-11-25~2022-11-30,(주)성경기업마트,매장 정리원(매장 보조원),계약직,시급,9160,무관,무관,무관,,    ,경기도 평택시 만세로 1776 (비전동) (),중소,경기동부지사,2022-11-25,1588-1519
168,2022-11-25,2022-11-25~2022-12-30,(주)엠에스티씨,총무 및 일반 사무원,계약직,시급,9160,무관,무관,무관,응용 소프트웨어 공학,    ,경기도 용인시 수지구 디지털벨리로 81 4층 (주)엠에스티씨 (죽전동),중소,경기동부지사,2022-11-25,1588-1519
